target,ceiling,GradDot_ALL,GradDot_head,TracIn_head_last5_lr,KFAC_embed_1e-4,datamodel_LOO,draw
C1,0.950167364623031,0.48137972464386974,0.47039767769381946,0.4905314304355783,-0.10158393428796492,,boot146
C1,0.9544058911182229,0.42366442815352406,0.4118200462911675,0.30066507804443643,0.044644208558113296,,boot147
C1,0.9421852015432852,0.33779013833364274,0.3248692040804433,0.30733365045110117,0.12920934253199448,,boot148
C1,0.9257555482242344,0.1380775812812736,0.12680594199300635,0.16437807295389714,0.2883661051248367,0.33814917864801697,boot149
C1,0.9437967191366686,0.32339314718485485,0.3132583192104007,0.5076627467203847,0.17137072756804272,,boot150
C1,0.9503574869428527,0.4739635229871992,0.4730485354910849,0.5069030728473134,0.26717634886537095,,boot151
C1,0.959985645074466,0.5797188134904512,0.5788130028443722,0.6159512393336042,0.14130646078829745,0.5779071921982935,boot152
C1,0.934656741108354,0.2716644863409003,0.2716644863409003,0.458666410157753,0.211191227395152,0.38516814159292034,boot153
C1,0.9449694922165106,0.39200713426187717,0.39200713426187717,0.5373994516641697,0.1076639312409381,0.5659257924203158,boot154
C1,0.9322348641160171,0.39083265399266726,0.3852360050094787,0.4048242764506386,0.06902533745932549,0.3712443825515073,boot155
C1,0.9679670946030162,0.23985723723252975,0.23985723723252975,0.5039697007020569,0.08983417124813847,,boot156
C1,0.9627476806780436,0.5076051202011046,0.5067019082434514,0.5374111148036607,0.3332852123740349,0.7090213867577707,boot157
C1,0.9489489489489489,0.13287011557512382,0.12279031370390754,0.4270170610897083,0.3784507429829389,0.4444276279581728,boot158
C1,0.9266229364900052,0.2430518201475332,0.2430518201475332,0.40633759893390686,0.14170202641805987,0.827689982124032,boot159
C1,0.9498706362377974,0.440334560948052,0.43209545273904476,0.5154019912967843,0.12724844900577803,,boot160
C1,0.9415051956827438,0.4867321727660822,0.48211422046279867,0.4294695642053667,0.23366838654614577,0.6178820181793341,boot161
